"TIME","GEO","S_ADJ","AGE","SEX","Value","Flag and Footnotes"
"2008","Portugal","Not seasonally adjusted data","Less than 25 years","Total","21.6","e"
"2008","Portugal","Not seasonally adjusted data","Less than 25 years","Males","19.0","e"
"2008","Portugal","Not seasonally adjusted data","Less than 25 years","Females","24.6","e"
"2008","Portugal","Not seasonally adjusted data","From 25 to 74 years","Total","7.4","e"
"2008","Portugal","Not seasonally adjusted data","From 25 to 74 years","Males","7.5","e"
"2008","Portugal","Not seasonally adjusted data","From 25 to 74 years","Females","7.3","e"
"2008","Romania","Not seasonally adjusted data","Total","Total","5.6",""
"2008","Romania","Not seasonally adjusted data","Total","Males","6.5",""
"2008","Romania","Not seasonally adjusted data","Total","Females","4.4",""
"2008","Romania","Not seasonally adjusted data","Less than 25 years","Total","17.6",""
"2008","Romania","Not seasonally adjusted data","Less than 25 years","Males","17.7",""
"2008","Romania","Not seasonally adjusted data","Less than 25 years","Females","17.3",""
"2008","Romania","Not seasonally adjusted data","From 25 to 74 years","Total","4.3",""
"2008","Romania","Not seasonally adjusted data","From 25 to 74 years","Males","5.2",""
"2008","Romania","Not seasonally adjusted data","From 25 to 74 years","Females","3.2",""
"2008","Slovenia","Not seasonally adjusted data","Total","Total","4.4",""
"2008","Slovenia","Not seasonally adjusted data","Total","Males","4.0",""
"2008","Slovenia","Not seasonally adjusted data","Total","Females","4.8",""
"2008","Slovenia","Not seasonally adjusted data","Less than 25 years","Total","10.4",""
"2008","Slovenia","Not seasonally adjusted data","Less than 25 years","Males","9.9",""
"2008","Slovenia","Not seasonally adjusted data","Less than 25 years","Females","11.3",""
"2008","Slovenia","Not seasonally adjusted data","From 25 to 74 years","Total","3.7",""
"2008","Slovenia","Not seasonally adjusted data","From 25 to 74 years","Males","3.2",""
"2008","Slovenia","Not seasonally adjusted data","From 25 to 74 years","Females","4.2",""
"2008","Slovakia","Not seasonally adjusted data","Total","Total","9.6",""
"2008","Slovakia","Not seasonally adjusted data","Total","Males","8.4",""
"2008","Slovakia","Not seasonally adjusted data","Total","Females","11.0",""
"2008","Slovakia","Not seasonally adjusted data","Less than 25 years","Total","19.3",""
"2008","Slovakia","Not seasonally adjusted data","Less than 25 years","Males","18.6",""
"2008","Slovakia","Not seasonally adjusted data","Less than 25 years","Females","20.3",""
"2008","Slovakia","Not seasonally adjusted data","From 25 to 74 years","Total","8.5",""
"2008","Slovakia","Not seasonally adjusted data","From 25 to 74 years","Males","7.2",""
"2008","Slovakia","Not seasonally adjusted data","From 25 to 74 years","Females","10.1",""
"2008","Finland","Not seasonally adjusted data","Total","Total","6.4",""
"2008","Finland","Not seasonally adjusted data","Total","Males","6.1",""
"2008","Finland","Not seasonally adjusted data","Total","Females","6.7",""
"2008","Finland","Not seasonally adjusted data","Less than 25 years","Total","16.5",""
"2008","Finland","Not seasonally adjusted data","Less than 25 years","Males","17.1",""
"2008","Finland","Not seasonally adjusted data","Less than 25 years","Females","15.8",""
"2008","Finland","Not seasonally adjusted data","From 25 to 74 years","Total","4.9",""
"2008","Finland","Not seasonally adjusted data","From 25 to 74 years","Males","4.6",""
"2008","Finland","Not seasonally adjusted data","From 25 to 74 years","Females","5.3",""
"2008","Sweden","Not seasonally adjusted data","Total","Total","6.2",""
"2008","Sweden","Not seasonally adjusted data","Total","Males","5.9",""
"2008","Sweden","Not seasonally adjusted data","Total","Females","6.6",""
"2008","Sweden","Not seasonally adjusted data","Less than 25 years","Total","20.2",""
"2008","Sweden","Not seasonally adjusted data","Less than 25 years","Males","19.7",""
"2008","Sweden","Not seasonally adjusted data","Less than 25 years","Females","20.8",""
"2008","Sweden","Not seasonally adjusted data","From 25 to 74 years","Total","4.1",""
"2008","Sweden","Not seasonally adjusted data","From 25 to 74 years","Males","3.9",""
"2008","Sweden","Not seasonally adjusted data","From 25 to 74 years","Females","4.4",""
"2008","United Kingdom","Not seasonally adjusted data","Total","Total","5.6",""
"2008","United Kingdom","Not seasonally adjusted data","Total","Males","6.1",""
"2008","United Kingdom","Not seasonally adjusted data","Total","Females","5.1",""
"2008","United Kingdom","Not seasonally adjusted data","Less than 25 years","Total","15.0",""
"2008","United Kingdom","Not seasonally adjusted data","Less than 25 years","Males","17.1",""
"2008","United Kingdom","Not seasonally adjusted data","Less than 25 years","Females","12.7",""
"2008","United Kingdom","Not seasonally adjusted data","From 25 to 74 years","Total","3.9",""
"2008","United Kingdom","Not seasonally adjusted data","From 25 to 74 years","Males","4.2",""
"2008","United Kingdom","Not seasonally adjusted data","From 25 to 74 years","Females","3.7",""
"2008","Iceland","Not seasonally adjusted data","Total","Total","3.0",""
"2008","Iceland","Not seasonally adjusted data","Total","Males","3.3",""
"2008","Iceland","Not seasonally adjusted data","Total","Females","2.6",""
"2008","Iceland","Not seasonally adjusted data","Less than 25 years","Total","8.2",""
"2008","Iceland","Not seasonally adjusted data","Less than 25 years","Males","9.0",""
"2008","Iceland","Not seasonally adjusted data","Less than 25 years","Females","7.5",""
"2008","Iceland","Not seasonally adjusted data","From 25 to 74 years","Total","1.9",""
"2008","Iceland","Not seasonally adjusted data","From 25 to 74 years","Males","2.2",""
"2008","Iceland","Not seasonally adjusted data","From 25 to 74 years","Females","1.5",""
"2008","Norway","Not seasonally adjusted data","Total","Total","2.5",""
"2008","Norway","Not seasonally adjusted data","Total","Males","2.7",""
"2008","Norway","Not seasonally adjusted data","Total","Females","2.4",""
"2008","Norway","Not seasonally adjusted data","Less than 25 years","Total","7.3",""
"2008","Norway","Not seasonally adjusted data","Less than 25 years","Males","7.8",""
"2008","Norway","Not seasonally adjusted data","Less than 25 years","Females","6.8",""
"2008","Norway","Not seasonally adjusted data","From 25 to 74 years","Total","1.7",""
"2008","Norway","Not seasonally adjusted data","From 25 to 74 years","Males","1.9",""
"2008","Norway","Not seasonally adjusted data","From 25 to 74 years","Females","1.6",""
"2008","Turkey","Not seasonally adjusted data","Total","Total","10.0",""
"2008","Turkey","Not seasonally adjusted data","Total","Males",":",""
"2008","Turkey","Not seasonally adjusted data","Total","Females",":",""
"2008","Turkey","Not seasonally adjusted data","Less than 25 years","Total","18.5",""
"2008","Turkey","Not seasonally adjusted data","Less than 25 years","Males",":",""
"2008","Turkey","Not seasonally adjusted data","Less than 25 years","Females",":",""
"2008","Turkey","Not seasonally adjusted data","From 25 to 74 years","Total","8.1",""
"2008","Turkey","Not seasonally adjusted data","From 25 to 74 years","Males",":",""
"2008","Turkey","Not seasonally adjusted data","From 25 to 74 years","Females",":",""
"2008","United States","Not seasonally adjusted data","Total","Total","5.8",""
"2008","United States","Not seasonally adjusted data","Total","Males","6.1",""
"2008","United States","Not seasonally adjusted data","Total","Females","5.4",""
"2008","United States","Not seasonally adjusted data","Less than 25 years","Total","12.8",""
"2008","United States","Not seasonally adjusted data","Less than 25 years","Males","14.4",""
"2008","United States","Not seasonally adjusted data","Less than 25 years","Females","11.2",""
"2008","United States","Not seasonally adjusted data","From 25 to 74 years","Total","4.6",""
"2008","United States","Not seasonally adjusted data","From 25 to 74 years","Males","4.8",""
"2008","United States","Not seasonally adjusted data","From 25 to 74 years","Females","4.4",""
"2008","Japan","Not seasonally adjusted data","Total","Total","4.0",""
"2008","Japan","Not seasonally adjusted data","Total","Males","4.1",""
"2008","Japan","Not seasonally adjusted data","Total","Females","3.9",""
"2008","Japan","Not seasonally adjusted data","Less than 25 years","Total","7.3",""
"2008","Japan","Not seasonally adjusted data","Less than 25 years","Males","7.9",""
"2008","Japan","Not seasonally adjusted data","Less than 25 years","Females","6.8",""
"2008","Japan","Not seasonally adjusted data","From 25 to 74 years","Total","3.7",""
"2008","Japan","Not seasonally adjusted data","From 25 to 74 years","Males","3.8",""
"2008","Japan","Not seasonally adjusted data","From 25 to 74 years","Females","3.5",""
"2009","Belgium","Not seasonally adjusted data","Total","Total","7.9",""
"2009","Belgium","Not seasonally adjusted data","Total","Males","7.8",""
"2009","Belgium","Not seasonally adjusted data","Total","Females","8.1",""
"2009","Belgium","Not seasonally adjusted data","Less than 25 years","Total","21.9",""
"2009","Belgium","Not seasonally adjusted data","Less than 25 years","Males","21.5",""
"2009","Belgium","Not seasonally adjusted data","Less than 25 years","Females","22.5",""
"2009","Belgium","Not seasonally adjusted data","From 25 to 74 years","Total","6.6",""
"2009","Belgium","Not seasonally adjusted data","From 25 to 74 years","Males","6.4",""
"2009","Belgium","Not seasonally adjusted data","From 25 to 74 years","Females","6.7",""
"2009","Bulgaria","Not seasonally adjusted data","Total","Total","6.8",""
"2009","Bulgaria","Not seasonally adjusted data","Total","Males","6.9",""
"2009","Bulgaria","Not seasonally adjusted data","Total","Females","6.7",""
"2009","Bulgaria","Not seasonally adjusted data","Less than 25 years","Total","15.1",""
"2009","Bulgaria","Not seasonally adjusted data","Less than 25 years","Males","16.7",""
"2009","Bulgaria","Not seasonally adjusted data","Less than 25 years","Females","12.8",""
"2009","Bulgaria","Not seasonally adjusted data","From 25 to 74 years","Total","6.1",""
"2009","Bulgaria","Not seasonally adjusted data","From 25 to 74 years","Males","5.9",""
"2009","Bulgaria","Not seasonally adjusted data","From 25 to 74 years","Females","6.2",""
"2009","Czech Republic","Not seasonally adjusted data","Total","Total","6.7",""
"2009","Czech Republic","Not seasonally adjusted data","Total","Males","5.9",""
"2009","Czech Republic","Not seasonally adjusted data","Total","Females","7.7",""
"2009","Czech Republic","Not seasonally adjusted data","Less than 25 years","Total","16.6",""
"2009","Czech Republic","Not seasonally adjusted data","Less than 25 years","Males","16.6",""
"2009","Czech Republic","Not seasonally adjusted data","Less than 25 years","Females","16.7",""
"2009","Czech Republic","Not seasonally adjusted data","From 25 to 74 years","Total","5.8",""
"2009","Czech Republic","Not seasonally adjusted data","From 25 to 74 years","Males","4.9",""
"2009","Czech Republic","Not seasonally adjusted data","From 25 to 74 years","Females","7.0",""
"2009","Denmark","Not seasonally adjusted data","Total","Total","6.0",""
"2009","Denmark","Not seasonally adjusted data","Total","Males","6.6",""
"2009","Denmark","Not seasonally adjusted data","Total","Females","5.3",""
"2009","Denmark","Not seasonally adjusted data","Less than 25 years","Total","11.8",""
"2009","Denmark","Not seasonally adjusted data","Less than 25 years","Males","13.2",""
"2009","Denmark","Not seasonally adjusted data","Less than 25 years","Females","10.3",""
"2009","Denmark","Not seasonally adjusted data","From 25 to 74 years","Total","4.9",""
"2009","Denmark","Not seasonally adjusted data","From 25 to 74 years","Males","5.4",""
"2009","Denmark","Not seasonally adjusted data","From 25 to 74 years","Females","4.3",""
"2009","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Total","Total","7.6",""
"2009","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Total","Males","8.0",""
"2009","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Total","Females","7.2",""
"2009","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Less than 25 years","Total","11.1",""
"2009","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Less than 25 years","Males","12.2",""
"2009","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Less than 25 years","Females","9.7",""
"2009","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","From 25 to 74 years","Total","7.2",""
"2009","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","From 25 to 74 years","Males","7.4",""
"2009","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","From 25 to 74 years","Females","6.9",""
"2009","Estonia","Not seasonally adjusted data","Total","Total","13.5",""
"2009","Estonia","Not seasonally adjusted data","Total","Males","16.7",""
"2009","Estonia","Not seasonally adjusted data","Total","Females","10.3",""
"2009","Estonia","Not seasonally adjusted data","Less than 25 years","Total","27.4",""
"2009","Estonia","Not seasonally adjusted data","Less than 25 years","Males","31.6",""
"2009","Estonia","Not seasonally adjusted data","Less than 25 years","Females","21.8",""
"2009","Estonia","Not seasonally adjusted data","From 25 to 74 years","Total","11.9",""
